Seller Name,House Location,Bedrooms,Bathrooms,Garage,pool encoder,garden encoder,Log_Price,Normalized_area
Susan Jones,Kollam,5.0,1.0,0.0,1,1,13.05445493913564,0.6616568179284201
Eric Green,Palakkad,2.0,3.0,3.0,1,0,12.642344417753,0.33827628498160334
Martin Murphy,Kollam,4.0,4.0,1.0,1,1,12.718611740465628,0.15890288772438402
Andrea Bell,Thrissur,3.0,3.0,3.0,1,0,12.28829307255838,0.03349314304827741
Crystal Smith,Trivandrum,5.0,2.0,2.0,1,0,12.710607010765287,0.1771211952280076
Matthew Rice,Thrissur,2.0,1.0,1.0,1,1,12.973326589314539,0.6636414315977256
Katie Garza,Kollam,3.0,4.0,1.0,0,1,13.078169454317312,0.8650685695172261
Amy Johnson,Palakkad,4.0,1.0,0.0,1,1,13.108066583551373,0.9807559371167355
Christian Castillo,Trivandrum,2.0,1.0,1.0,0,0,12.554916113356741,0.45108707771211953
Matthew Wood,Thrissur,3.0,1.0,2.0,1,0,12.334696660399208,0.07100011149514995
Daniel Salas,Thrissur,2.0,3.0,0.0,1,1,12.97693944517397,0.6664734084067344
Reginald Rangel,Palakkad,5.0,4.0,3.0,1,0,13.324960309208775,0.8906009588582898
Stephanie Lee,Palakkad,4.0,1.0,0.0,1,1,12.986999197679719,0.6310848478091203
Dave Munoz,Thrissur,1.0,1.0,1.0,0,1,12.954694905862372,0.7345523469729067
Eric Davis,Palakkad,3.0,4.0,1.0,0,1,13.078377194616223,0.7767644107481325
Kimberly Key,Kollam,3.0,2.0,2.0,1,0,12.962044754866573,0.7262794068458023
Cassandra Rodriguez,Ernakulam,4.0,2.0,2.0,0,0,13.039030332503417,0.7217081056974022
James Bailey,Thrissur,5.0,1.0,2.0,0,1,12.604376808495775,0.2388895083063887
Danielle Anderson,Thrissur,4.0,1.0,2.0,1,0,13.12094983882924,0.8963764076262685
Lori Thomas,Ernakulam,5.0,2.0,2.0,0,0,12.614862321134458,0.21944475415319434
Keith Ramirez,Kollam,2.0,3.0,3.0,0,1,12.647569412801142,0.34407403277957405
Terry Young,Thrissur,3.0,1.0,3.0,1,1,12.939807753218739,0.7180510647786822
Lisa Ross,Thrissur,3.0,1.0,0.0,0,0,12.829577334480247,0.792797413312521
David Ramirez,Kollam,5.0,2.0,1.459320288362513,0,0,12.946292230039582,0.5426691938900658
William Hernandez,Kollam,4.0,3.0,0.0,1,1,13.224512301418178,0.9054967108930762
Ashley Morrison,Palakkad,1.0,4.0,2.0,1,0,13.191590234847764,0.970765971680232
Scott Delgado,Palakkad,3.0,1.0,1.0,1,1,12.759290352182337,0.32536514661612226
Sierra Underwood,Palakkad,3.0,1.0,2.0,0,1,12.637307282081577,0.24812130672315755
Diana Watts,Thrissur,4.0,4.0,2.0,0,0,12.905677902749575,0.5843683799754712
Mary Kim MD,Thrissur,4.0,4.0,0.0,0,1,13.089809441424515,0.8328464711785039
Justin Huffman,Palakkad,5.0,3.0,1.459320288362513,1,1,12.489291999852028,0.12253316980711337
Virginia Vasquez,Thrissur,3.0,3.0,1.0,0,0,12.71626328773804,0.4874121975694058
Jonathan Ortega MD,Ernakulam,3.0,2.5510835913312695,1.0,1,1,13.063751430049123,0.825777678670978
William Hall,Thrissur,5.0,1.0,1.0,0,1,13.16592844784943,0.9636748801427139
Debbie Moreno,Thrissur,3.0,4.0,0.0,1,0,12.688107298396673,0.2594715129891849
Shelby Gilmore,Trivandrum,5.0,2.0,3.0,1,0,12.60522439962619,0.04285873564499945
Michael Andrews,Ernakulam,3.0,3.0,1.0,1,0,13.008340383921178,0.7669528375515666
Martha Vasquez,Palakkad,1.0,4.0,1.0,0,0,12.408692580898341,0.29033337049838337
Helen Carrillo,Kollam,1.0,2.0,0.0,1,1,12.754016379297102,0.46772215408629736
Brenda Ware,Kollam,3.0,1.0,3.0,1,0,13.207930244925663,0.9941353551120528
Andrew Gay,Thrissur,5.0,3.0,2.0,0,1,13.094388853730491,0.9206154532277847
Angela Ball,Palakkad,4.0,2.0,3.0,1,1,13.165779565692292,0.8668301928866096
Matthew Cruz V,Palakkad,1.0,3.0,1.0,0,0,12.998278630105986,0.9329468168134688
Teresa Hernandez DDS,Palakkad,5.0,1.0,2.0,0,1,12.732879339028338,0.5243616902664734
Diamond Crawford,Ernakulam,4.0,2.5510835913312695,3.0,0,0,12.629975102961316,0.26834652692607874
Cynthia Raymond,Trivandrum,5.0,4.0,3.0,0,0,13.103908509072875,0.6391124986063107
Anthony Luna,Palakkad,5.0,2.0,1.0,1,0,12.817775225807502,0.5006578213847698
Amanda Lee,Kollam,2.0,3.0,2.0,1,0,13.007452468241064,0.8432824172148513
Jason Anderson,Ernakulam,1.0,1.0,1.0,0,1,12.312338726040354,0.18633069461478427
Patrick Collins,Thrissur,4.0,4.0,1.0,0,0,12.626680783683097,0.14674991637863752
Lauren Patterson,Thrissur,4.0,2.0,1.0,1,1,12.838847573988268,0.4882149626491248
Maria Davidson,Trivandrum,3.0,4.0,1.0,0,0,12.829577334480247,0.16095439848366597
Lisa Robertson,Thrissur,4.0,3.0,0.0,1,1,12.599807455249111,0.047430036793399494
Jonathan Vaughan,Palakkad,1.0,2.0,2.0,0,0,12.285989545290226,0.2471624484334932
Timothy Walter,Palakkad,2.0,2.0,2.0,1,0,12.816305743713055,0.5609098004236817
William Simmons,Ernakulam,5.0,2.0,1.0,1,0,12.743061302726767,0.13439625376296133
Joshua Harris,Palakkad,5.0,1.0,2.0,0,0,12.854060260813311,0.524874567956294
William Vargas,Kollam,3.0300518134715024,2.0,1.459320288362513,1,0,12.771493778366285,0.7084624818820382
Norma Baker,Palakkad,4.0,3.0,3.0,1,1,13.208100334332242,0.8228342067120081
Alexandria Sullivan,Kollam,2.0,2.0,3.0,0,0,12.781956980111621,0.70319991080388
Jimmy Bryant,Thrissur,5.0,1.0,3.0,0,0,12.814109577174401,0.42586687479094665
Nicole Peters,Thrissur,5.0,4.0,2.0,0,1,13.252619130976287,0.8756606087635189
Zachary Henderson,Thrissur,2.0,3.0,2.0,1,0,13.019105205827252,0.7003679339948713
Sandra Brown,Palakkad,2.0,2.5510835913312695,0.0,0,0,12.82740019522364,0.6656483442970231
Kelsey Reeves,Palakkad,4.0,2.0,0.0,1,0,13.175661441896724,0.774534507748913
Maria Patterson,Kollam,5.0,1.0,3.0,0,0,12.698858527204354,0.29969896309510546
Paula Duncan,Thrissur,4.0,2.5510835913312695,2.0,0,1,13.110839228749368,0.8551455011706992
Jonathan Brown,Trivandrum,4.0,4.0,1.459320288362513,1,1,13.044361618909708,0.49117894420975405
Denise Jensen,Trivandrum,5.0,2.0,3.0,0,1,12.827418380319633,0.38720035678447984
Sharon Hinton,Kollam,5.0,1.0,1.0,1,1,13.162562554013768,0.9118965325008362
Amanda Wood,Palakkad,1.0,3.0,0.0,0,1,12.14170141706507,0.18595161110491695
Brian Johnson,Kollam,3.0,3.0,0.0,0,1,12.985360273931036,0.7721931095997325
Debbie Harris,Thrissur,4.0,4.0,3.0,1,1,12.778996769126463,0.3313635856840228
Alexander Robinson,Kollam,5.0,4.0,0.0,0,0,12.81886125186933,0.49853941353551123
Zachary Hudson,Ernakulam,4.0,3.0,0.0,0,0,12.791687258790642,0.4350317761177389
William Mason,Kollam,5.0,2.0,2.0,0,1,12.705312270066527,0.32253316980711344
Joseph Lopez,Kollam,5.0,3.0,1.0,1,0,13.07865417724759,0.6726502397145725
Victor Hansen,Palakkad,5.0,2.5510835913312695,3.0,0,1,12.865412494113553,0.3574980488348757
Nichole Conner,Palakkad,3.0,3.0,2.0,1,1,12.731272069493846,0.49117894420975405
Joseph Fields,Kollam,4.0,2.0,0.0,0,1,12.794513513061748,0.4633515442078271
Kevin Griffith,Trivandrum,1.0,2.0,0.0,1,1,12.838070887155984,0.5932879919723493
Patrick Robinson MD,Palakkad,5.0,1.0,0.0,1,0,12.787790487880885,0.37852603411751595
Crystal James,Palakkad,3.0,2.0,3.0,0,1,12.487383816820019,0.16334039469283088
Charles Dawson,Thrissur,3.0,1.0,1.0,0,0,12.823120900225803,0.8272494146504629
Scott Mcdowell,Palakkad,5.0,3.0,2.0,1,0,12.900570763163575,0.23133013713903441
Robert Thompson,Palakkad,2.0,1.0,3.0,0,0,12.608346734414324,0.4826179061210838
Craig Garza,Palakkad,4.0,4.0,1.0,0,0,12.83044744814982,0.5706767755602632
Raymond Donovan,Trivandrum,1.0,2.5510835913312695,1.0,1,1,12.958872799538542,0.6265135466607203
Jonathan Morales,Palakkad,3.0,4.0,3.0,1,0,13.023691134193339,0.7157096666295016
Laura Bartlett,Thrissur,2.0,2.0,3.0,0,1,12.9087810218341,0.6914483219979931
John Stevenson,Kollam,3.0,2.0,0.0,0,0,12.581786405527694,0.32672538744564616
Jose Herrera,Thrissur,2.0,3.0,3.0,0,1,12.6329847145512,0.4439067900546326
Jennifer White,Palakkad,1.0,1.0,1.0,0,0,12.584038628138952,0.4638198238376632
Elizabeth Gonzalez,Trivandrum,3.0,4.0,3.0,0,0,13.091098278265846,0.8320883041587691
James Frazier,Trivandrum,2.0,4.0,1.0,0,0,13.066988269000204,0.8735199018842682
Stephen Collins,Kollam,3.0,2.0,1.0,1,1,12.566521907760002,0.13241164009365594
Evan Manning,Trivandrum,5.0,2.0,3.0,1,0,12.903425594434442,0.37828074478760176
James Reynolds,Thrissur,1.0,1.0,3.0,0,1,12.714226824162004,0.49155981714795416
Joel Peters,Kollam,5.0,2.0,3.0,0,0,13.111946024713438,0.7746683019288662
Tammy Knapp,Trivandrum,1.0,4.0,0.0,0,0,13.082067827621056,0.9650797190322223
Kenneth Romero,Palakkad,4.0,4.0,0.0,1,1,12.485235444302845,0.1382093878916267
Loretta Willis,Thrissur,1.0,3.0,3.0,1,1,12.833278401343303,0.46888170364589143
Patricia Davis,Palakkad,3.0,4.0,3.0,1,1,12.824421250139865,0.3503846582673654
John Casey,Thrissur,3.0,4.0,3.0,0,1,12.969207978787034,0.7329691158434609
Cynthia Smith,Ernakulam,5.0,1.0,0.0,1,0,12.568141545894653,0.1534396253762961
Andrea Shields,Ernakulam,3.0,1.0,3.0,0,0,12.558716098920467,0.42131787267253884
Megan Sherman,Ernakulam,3.0,3.0,2.0,1,1,12.829577334480247,0.15488906232578883
Isaac Bryan,Kollam,2.0,4.0,0.0,0,0,12.508985402504269,0.49117894420975405
Joseph Dean,Kollam,1.0,4.0,0.0,1,0,12.374703240693519,0.0970899765860185
Tricia Gregory,Ernakulam,3.0,1.0,1.0,1,1,12.529442092875716,0.11738209387891627
Melissa Hoffman,Thrissur,5.0,3.0,2.0,1,0,12.853128504267188,0.35776563719478205
Amanda Mills,Kollam,3.0,2.0,0.0,0,0,12.977354090767319,0.8403389452558814
Carol Guerra,Trivandrum,4.0,3.0,1.0,0,0,12.872117811971664,0.4621027985282641
George Moss,Trivandrum,2.0,2.0,0.0,0,1,12.058975538995583,0.11820715798862749
Kelli Nguyen,Ernakulam,3.0,1.0,1.0,1,0,12.829577334480247,0.6749470398037687
Larry Richard,Trivandrum,5.0,1.0,2.0,0,0,12.99614381663747,0.745188984279184
Robert Brooks,Trivandrum,3.0,1.0,1.0,0,1,12.521174328443626,0.23679339948712233
Rebecca Mccoy,Thrissur,4.0,3.0,1.0,1,0,13.08094914504586,0.6955513435165571
Brandon Jensen,Palakkad,5.0,3.0,2.0,0,0,12.352590325132708,0.06489017727728844
Gina Gibson,Kollam,2.0,1.0,3.0,1,1,13.054877904934685,0.8927193667075483
Alexander Ochoa,Ernakulam,3.0,3.0,1.0,1,0,12.770441405889633,0.23630282082729406
Kenneth Washington,Thrissur,1.0,4.0,3.0,1,0,13.008387477899394,0.6947931764968225
Susan Singleton,Ernakulam,4.0,4.0,1.0,1,1,13.093951495398251,0.689129222878805
James Rowe,Palakkad,3.0,4.0,3.0,0,0,12.787805076039968,0.4772215408629725
Toni Horne,Ernakulam,2.0,4.0,0.0,0,0,13.057428447040335,0.6050395807782362
David Howard,Ernakulam,1.0,4.0,1.0,0,1,12.810516473061437,0.4695952726056417
Michael Wilson,Trivandrum,3.0300518134715024,1.0,0.0,1,0,12.962187935088282,0.9772772884379531
Sarah Wilson,Thrissur,1.0,3.0,2.0,1,0,12.398734844784588,0.17150183966997437
Isaac Velasquez,Trivandrum,5.0,2.0,1.0,0,0,12.798818023445982,0.39371167354220094
Mary Ray,Palakkad,5.0,2.0,0.0,0,0,13.066275385752197,0.8425465492251087
Cynthia Hendrix,Trivandrum,3.0,3.0,1.0,0,0,12.60728649650342,0.23931318987624042
